  -2.2523153031723040   -2.2462554883328556   -3.2086076098304486
  -4.4809762958974346   -0.1568967296949494    3.2542646977350107
  -3.9031657625530243   20.0566736608686895   -4.9361748887962209
1 0 0
0 1 0
0 0 1
   0.5614599666915806    0.6898023523550096    0.0615570553279147 Pt
   1.0024723304418941    0.4759819134242645    1.0025214580621178 Pt
   0.8102086674101887    0.7825221651345952    0.3102337908828559 Pt
   0.1278283253436624    0.2259015057239546    0.1277808630354927 Pt
   0.7437088316385473    0.9324771272827493    0.7436948823765928 Pt
   0.6243085618560478    0.6803688035195153    0.6243161861874772 Pt
   0.6205748747610080    0.1770835232759678    0.6205947611738645 Pt
   0.1949659375736646    0.1776296967795986    0.6949592447720990 Pt
   0.6806567846246082    0.9514292553474485    0.1806806478354311 W
   0.1259671940542148    0.7378327695762998    0.1260324084433869 W
   0.3774654501949505    0.9540293449903392    0.3774847415442739 W
   0.6876736424457877    0.4463941799027130    0.1876889974611654 W
   0.2461859267801263    0.5952986127096781    0.2462095491075925 W
   0.5572365475262345    0.1917917631154825    0.0571884207983653 W
   1.0030181044719357    0.9768076411197135    1.0029317652927092 W
   0.9401019918182010    0.6180725966393262    0.4401251769690087 W
   0.4992606662916093    0.7921171604428653    0.4992644637094523 W
   0.0677960799263802    0.9441053745336414    0.5678063354348751 W
   0.8112818822153924    0.2785141732855201    0.3113081199152117 W
   0.3731933113427688    0.4583691649594911    0.3732301912531312 W
   0.2528003960229874    0.0893950165791843    0.2528282449877917 W
   0.1983343234639273    0.6824606658759006    0.6983169346397570 W
   0.9380586776655879    0.1195080161630746    0.4380754727418227 W
   0.4983538105366717    0.2953318907813308    0.4983481763732919 W
   0.0671823304941380    0.4466691592374534    0.5671852768590218 W
   0.8715678586575030    0.6515212531253545    0.8715075534162363 W
   0.4375803320002446    0.8119221055298517    0.9374806432903415 W
   0.7412401407785870    0.4225077437438882    0.7412320286728520 W
   0.3139563198288888    0.4718741604826147    0.8139288269715222 W
   0.8752252224133181    0.1489531643153132    0.8751909771295607 W
   0.4346440223783349    0.3122658315241019    0.9346341718692419 W
   0.3156914883518756   -0.0389381314765428    0.8156626334658292 W
